iid,pid,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec_o
262,276,10,40,20,20,0,10,6,10,5,9,3,24,16,28,14,8,10,7,6,7,10,8,0
262,277,10,40,20,20,0,10,6,10,5,9,3,60,20,0,20,0,0,4,8,8,8,5,0
262,278,10,40,20,20,0,10,6,10,5,9,3,25,15,20,25,10,5,8,8,8,8,8,1
262,279,10,40,20,20,0,10,6,10,5,9,3,27,15,28,10,10,10,8,9,6,10,7,0
262,280,10,40,20,20,0,10,6,10,5,9,3,25,20,30,15,5,5,5,9,5,8,6,0
262,281,10,40,20,20,0,10,6,10,5,9,3,20,20,20,15,5,20,7,8,6,8,5,1
262,282,10,40,20,20,0,10,6,10,5,9,3,25,15,20,20,10,10,7,9,9,7,10,1
262,283,10,40,20,20,0,10,6,10,5,9,3,50,10,10,10,10,10,9,9,9,9,9,1
262,284,10,40,20,20,0,10,6,10,5,9,3,25,20,25,20,10,0,7,6,7,8,7,0
262,285,10,40,20,20,0,10,6,10,5,9,3,20,20,25,25,5,5,8,10,10,10,8,1
262,286,10,40,20,20,0,10,6,10,5,9,3,10,15,25,15,15,20,3,6,6,7,7,0
262,287,10,40,20,20,0,10,6,10,5,9,3,35,40,5,5,7,8,7,10,5,7,10,1
262,288,10,40,20,20,0,10,6,10,5,9,3,20,20,15,25,10,10,5,8,7,8,7,0
262,289,10,40,20,20,0,10,6,10,5,9,3,20,30,10,20,0,20,4,9,10,8,8,1
262,290,10,40,20,20,0,10,6,10,5,9,3,30,10,30,10,5,15,5,4,5,10,9,0
262,291,10,40,20,20,0,10,6,10,5,9,3,20,20,15,15,12,18,6,9,7,9,9,1
262,292,10,40,20,20,0,10,6,10,5,9,3,20,18,20,17,10,15,8,10,8,10,10,0
262,293,10,40,20,20,0,10,6,10,5,9,3,23,18,21,18,10,10,7,10,9,9,9,0
263,273,20,20,20,10,20,10,8,8,8,8,5,30,25,18,18,4,5,7,10,5,7,7,0
263,274,20,20,20,10,20,10,8,8,8,8,5,30,10,20,20,10,10,7,7,10,9,9,1
263,275,20,20,20,10,20,10,8,8,8,8,5,25,10,25,5,10,25,10,7,6,10,10,1
263,276,20,20,20,10,20,10,8,8,8,8,5,24,16,28,14,8,10,7,6,7,10,8,1
263,277,20,20,20,10,20,10,8,8,8,8,5,60,20,0,20,0,0,4,8,8,8,5,0
263,278,20,20,20,10,20,10,8,8,8,8,5,25,15,20,25,10,5,8,8,8,8,8,1
263,279,20,20,20,10,20,10,8,8,8,8,5,27,15,28,10,10,10,8,9,6,10,7,0
263,280,20,20,20,10,20,10,8,8,8,8,5,25,20,30,15,5,5,5,9,5,8,6,1
263,281,20,20,20,10,20,10,8,8,8,8,5,20,20,20,15,5,20,7,8,6,8,5,1
263,282,20,20,20,10,20,10,8,8,8,8,5,25,15,20,20,10,10,7,9,9,7,10,1
263,283,20,20,20,10,20,10,8,8,8,8,5,50,10,10,10,10,10,9,9,9,9,9,0
263,284,20,20,20,10,20,10,8,8,8,8,5,25,20,25,20,10,0,7,6,7,8,7,0
263,285,20,20,20,10,20,10,8,8,8,8,5,20,20,25,25,5,5,8,10,10,10,8,1
263,286,20,20,20,10,20,10,8,8,8,8,5,10,15,25,15,15,20,3,6,6,7,7,1
263,287,20,20,20,10,20,10,8,8,8,8,5,35,40,5,5,7,8,7,10,5,7,10,0
263,288,20,20,20,10,20,10,8,8,8,8,5,20,20,15,25,10,10,5,8,7,8,7,1
263,289,20,20,20,10,20,10,8,8,8,8,5,20,30,10,20,0,20,4,9,10,8,8,1
263,290,20,20,20,10,20,10,8,8,8,8,5,30,10,30,10,5,15,5,4,5,10,9,1
263,291,20,20,20,10,20,10,8,8,8,8,5,20,20,15,15,12,18,6,9,7,9,9,1
263,292,20,20,20,10,20,10,8,8,8,8,5,20,18,20,17,10,15,8,10,8,10,10,1
263,293,20,20,20,10,20,10,8,8,8,8,5,23,18,21,18,10,10,7,10,9,9,9,0
264,273,15,15,25,20,5,20,8,7,8,9,5,30,25,18,18,4,5,7,10,5,7,7,0
264,274,15,15,25,20,5,20,8,7,8,9,5,30,10,20,20,10,10,7,7,10,9,9,1
264,275,15,15,25,20,5,20,8,7,8,9,5,25,10,25,5,10,25,10,7,6,10,10,1
264,276,15,15,25,20,5,20,8,7,8,9,5,24,16,28,14,8,10,7,6,7,10,8,1
264,277,15,15,25,20,5,20,8,7,8,9,5,60,20,0,20,0,0,4,8,8,8,5,0
264,278,15,15,25,20,5,20,8,7,8,9,5,25,15,20,25,10,5,8,8,8,8,8,0
264,279,15,15,25,20,5,20,8,7,8,9,5,27,15,28,10,10,10,8,9,6,10,7,1
264,280,15,15,25,20,5,20,8,7,8,9,5,25,20,30,15,5,5,5,9,5,8,6,1
264,281,15,15,25,20,5,20,8,7,8,9,5,20,20,20,15,5,20,7,8,6,8,5,1
264,282,15,15,25,20,5,20,8,7,8,9,5,25,15,20,20,10,10,7,9,9,7,10,1
264,283,15,15,25,20,5,20,8,7,8,9,5,50,10,10,10,10,10,9,9,9,9,9,1
264,284,15,15,25,20,5,20,8,7,8,9,5,25,20,25,20,10,0,7,6,7,8,7,0
264,285,15,15,25,20,5,20,8,7,8,9,5,20,20,25,25,5,5,8,10,10,10,8,1
264,286,15,15,25,20,5,20,8,7,8,9,5,10,15,25,15,15,20,3,6,6,7,7,0
264,287,15,15,25,20,5,20,8,7,8,9,5,35,40,5,5,7,8,7,10,5,7,10,1
264,288,15,15,25,20,5,20,8,7,8,9,5,20,20,15,25,10,10,5,8,7,8,7,0
264,289,15,15,25,20,5,20,8,7,8,9,5,20,30,10,20,0,20,4,9,10,8,8,1
264,290,15,15,25,20,5,20,8,7,8,9,5,30,10,30,10,5,15,5,4,5,10,9,0
264,291,15,15,25,20,5,20,8,7,8,9,5,20,20,15,15,12,18,6,9,7,9,9,1
264,292,15,15,25,20,5,20,8,7,8,9,5,20,18,20,17,10,15,8,10,8,10,10,1
264,293,15,15,25,20,5,20,8,7,8,9,5,23,18,21,18,10,10,7,10,9,9,9,0
265,273,15,5,45,10,15,10,7,9,7,10,10,30,25,18,18,4,5,7,10,5,7,7,0
265,274,15,5,45,10,15,10,7,9,7,10,10,30,10,20,20,10,10,7,7,10,9,9,0
265,275,15,5,45,10,15,10,7,9,7,10,10,25,10,25,5,10,25,10,7,6,10,10,1
265,276,15,5,45,10,15,10,7,9,7,10,10,24,16,28,14,8,10,7,6,7,10,8,0
265,277,15,5,45,10,15,10,7,9,7,10,10,60,20,0,20,0,0,4,8,8,8,5,0
265,278,15,5,45,10,15,10,7,9,7,10,10,25,15,20,25,10,5,8,8,8,8,8,0
265,279,15,5,45,10,15,10,7,9,7,10,10,27,15,28,10,10,10,8,9,6,10,7,0
265,280,15,5,45,10,15,10,7,9,7,10,10,25,20,30,15,5,5,5,9,5,8,6,0
265,281,15,5,45,10,15,10,7,9,7,10,10,20,20,20,15,5,20,7,8,6,8,5,1
265,282,15,5,45,10,15,10,7,9,7,10,10,25,15,20,20,10,10,7,9,9,7,10,1
265,283,15,5,45,10,15,10,7,9,7,10,10,50,10,10,10,10,10,9,9,9,9,9,1
265,284,15,5,45,10,15,10,7,9,7,10,10,25,20,25,20,10,0,7,6,7,8,7,0
265,285,15,5,45,10,15,10,7,9,7,10,10,20,20,25,25,5,5,8,10,10,10,8,1
265,286,15,5,45,10,15,10,7,9,7,10,10,10,15,25,15,15,20,3,6,6,7,7,1
265,287,15,5,45,10,15,10,7,9,7,10,10,35,40,5,5,7,8,7,10,5,7,10,1
265,288,15,5,45,10,15,10,7,9,7,10,10,20,20,15,25,10,10,5,8,7,8,7,0
265,289,15,5,45,10,15,10,7,9,7,10,10,20,30,10,20,0,20,4,9,10,8,8,0
265,290,15,5,45,10,15,10,7,9,7,10,10,30,10,30,10,5,15,5,4,5,10,9,0
265,291,15,5,45,10,15,10,7,9,7,10,10,20,20,15,15,12,18,6,9,7,9,9,0
265,292,15,5,45,10,15,10,7,9,7,10,10,20,18,20,17,10,15,8,10,8,10,10,0
265,293,15,5,45,10,15,10,7,9,7,10,10,23,18,21,18,10,10,7,10,9,9,9,0
266,273,25,20,20,25,0,10,8,8,7,7,4,30,25,18,18,4,5,7,10,5,7,7,1
266,274,25,20,20,25,0,10,8,8,7,7,4,30,10,20,20,10,10,7,7,10,9,9,1
266,275,25,20,20,25,0,10,8,8,7,7,4,25,10,25,5,10,25,10,7,6,10,10,1
266,276,25,20,20,25,0,10,8,8,7,7,4,24,16,28,14,8,10,7,6,7,10,8,1
266,277,25,20,20,25,0,10,8,8,7,7,4,60,20,0,20,0,0,4,8,8,8,5,0
266,278,25,20,20,25,0,10,8,8,7,7,4,25,15,20,25,10,5,8,8,8,8,8,1
266,279,25,20,20,25,0,10,8,8,7,7,4,27,15,28,10,10,10,8,9,6,10,7,1
266,280,25,20,20,25,0,10,8,8,7,7,4,25,20,30,15,5,5,5,9,5,8,6,0
266,281,25,20,20,25,0,10,8,8,7,7,4,20,20,20,15,5,20,7,8,6,8,5,1
266,282,25,20,20,25,0,10,8,8,7,7,4,25,15,20,20,10,10,7,9,9,7,10,1
266,283,25,20,20,25,0,10,8,8,7,7,4,50,10,10,10,10,10,9,9,9,9,9,1
266,284,25,20,20,25,0,10,8,8,7,7,4,25,20,25,20,10,0,7,6,7,8,7,0
266,285,25,20,20,25,0,10,8,8,7,7,4,20,20,25,25,5,5,8,10,10,10,8,1
266,286,25,20,20,25,0,10,8,8,7,7,4,10,15,25,15,15,20,3,6,6,7,7,1
266,287,25,20,20,25,0,10,8,8,7,7,4,35,40,5,5,7,8,7,10,5,7,10,1
266,288,25,20,20,25,0,10,8,8,7,7,4,20,20,15,25,10,10,5,8,7,8,7,1
266,289,25,20,20,25,0,10,8,8,7,7,4,20,30,10,20,0,20,4,9,10,8,8,1
266,290,25,20,20,25,0,10,8,8,7,7,4,30,10,30,10,5,15,5,4,5,10,9,1
266,291,25,20,20,25,0,10,8,8,7,7,4,20,20,15,15,12,18,6,9,7,9,9,1
266,292,25,20,20,25,0,10,8,8,7,7,4,20,18,20,17,10,15,8,10,8,10,10,1
266,293,25,20,20,25,0,10,8,8,7,7,4,23,18,21,18,10,10,7,10,9,9,9,0
267,273,20,30,10,15,10,15,7,6,5,7,7,30,25,18,18,4,5,7,10,5,7,7,0
267,274,20,30,10,15,10,15,7,6,5,7,7,30,10,20,20,10,10,7,7,10,9,9,0
267,275,20,30,10,15,10,15,7,6,5,7,7,25,10,25,5,10,25,10,7,6,10,10,1
267,276,20,30,10,15,10,15,7,6,5,7,7,24,16,28,14,8,10,7,6,7,10,8,0
267,277,20,30,10,15,10,15,7,6,5,7,7,60,20,0,20,0,0,4,8,8,8,5,0
267,278,20,30,10,15,10,15,7,6,5,7,7,25,15,20,25,10,5,8,8,8,8,8,0
267,279,20,30,10,15,10,15,7,6,5,7,7,27,15,28,10,10,10,8,9,6,10,7,0
267,280,20,30,10,15,10,15,7,6,5,7,7,25,20,30,15,5,5,5,9,5,8,6,0
267,281,20,30,10,15,10,15,7,6,5,7,7,20,20,20,15,5,20,7,8,6,8,5,0
267,282,20,30,10,15,10,15,7,6,5,7,7,25,15,20,20,10,10,7,9,9,7,10,1
267,283,20,30,10,15,10,15,7,6,5,7,7,50,10,10,10,10,10,9,9,9,9,9,0
267,284,20,30,10,15,10,15,7,6,5,7,7,25,20,25,20,10,0,7,6,7,8,7,0
267,285,20,30,10,15,10,15,7,6,5,7,7,20,20,25,25,5,5,8,10,10,10,8,1
267,286,20,30,10,15,10,15,7,6,5,7,7,10,15,25,15,15,20,3,6,6,7,7,0
267,287,20,30,10,15,10,15,7,6,5,7,7,35,40,5,5,7,8,7,10,5,7,10,1
267,288,20,30,10,15,10,15,7,6,5,7,7,20,20,15,25,10,10,5,8,7,8,7,0
267,289,20,30,10,15,10,15,7,6,5,7,7,20,30,10,20,0,20,4,9,10,8,8,0
267,290,20,30,10,15,10,15,7,6,5,7,7,30,10,30,10,5,15,5,4,5,10,9,0
267,291,20,30,10,15,10,15,7,6,5,7,7,20,20,15,15,12,18,6,9,7,9,9,1
267,292,20,30,10,15,10,15,7,6,5,7,7,20,18,20,17,10,15,8,10,8,10,10,0
267,293,20,30,10,15,10,15,7,6,5,7,7,23,18,21,18,10,10,7,10,9,9,9,0
268,273,30,20,20,10,15,5,9,9,8,9,9,30,25,18,18,4,5,7,10,5,7,7,1
268,274,30,20,20,10,15,5,9,9,8,9,9,30,10,20,20,10,10,7,7,10,9,9,1
268,275,30,20,20,10,15,5,9,9,8,9,9,25,10,25,5,10,25,10,7,6,10,10,1
268,276,30,20,20,10,15,5,9,9,8,9,9,24,16,28,14,8,10,7,6,7,10,8,1
268,277,30,20,20,10,15,5,9,9,8,9,9,60,20,0,20,0,0,4,8,8,8,5,1
268,278,30,20,20,10,15,5,9,9,8,9,9,25,15,20,25,10,5,8,8,8,8,8,1
268,279,30,20,20,10,15,5,9,9,8,9,9,27,15,28,10,10,10,8,9,6,10,7,1
268,280,30,20,20,10,15,5,9,9,8,9,9,25,20,30,15,5,5,5,9,5,8,6,0
268,281,30,20,20,10,15,5,9,9,8,9,9,20,20,20,15,5,20,7,8,6,8,5,1
268,282,30,20,20,10,15,5,9,9,8,9,9,25,15,20,20,10,10,7,9,9,7,10,1
268,283,30,20,20,10,15,5,9,9,8,9,9,50,10,10,10,10,10,9,9,9,9,9,1
268,284,30,20,20,10,15,5,9,9,8,9,9,25,20,25,20,10,0,7,6,7,8,7,1
268,285,30,20,20,10,15,5,9,9,8,9,9,20,20,25,25,5,5,8,10,10,10,8,1
268,286,30,20,20,10,15,5,9,9,8,9,9,10,15,25,15,15,20,3,6,6,7,7,1
268,287,30,20,20,10,15,5,9,9,8,9,9,35,40,5,5,7,8,7,10,5,7,10,1
268,288,30,20,20,10,15,5,9,9,8,9,9,20,20,15,25,10,10,5,8,7,8,7,1
268,289,30,20,20,10,15,5,9,9,8,9,9,20,30,10,20,0,20,4,9,10,8,8,1
268,290,30,20,20,10,15,5,9,9,8,9,9,30,10,30,10,5,15,5,4,5,10,9,1
268,291,30,20,20,10,15,5,9,9,8,9,9,20,20,15,15,12,18,6,9,7,9,9,1
268,292,30,20,20,10,15,5,9,9,8,9,9,20,18,20,17,10,15,8,10,8,10,10,1
268,293,30,20,20,10,15,5,9,9,8,9,9,23,18,21,18,10,10,7,10,9,9,9,1
269,273,20,10,30,15,15,10,8,8,6,8,7,30,25,18,18,4,5,7,10,5,7,7,1
269,274,20,10,30,15,15,10,8,8,6,8,7,30,10,20,20,10,10,7,7,10,9,9,1
269,275,20,10,30,15,15,10,8,8,6,8,7,25,10,25,5,10,25,10,7,6,10,10,1
269,276,20,10,30,15,15,10,8,8,6,8,7,24,16,28,14,8,10,7,6,7,10,8,1
269,277,20,10,30,15,15,10,8,8,6,8,7,60,20,0,20,0,0,4,8,8,8,5,0
269,278,20,10,30,15,15,10,8,8,6,8,7,25,15,20,25,10,5,8,8,8,8,8,0
269,279,20,10,30,15,15,10,8,8,6,8,7,27,15,28,10,10,10,8,9,6,10,7,1
269,280,20,10,30,15,15,10,8,8,6,8,7,25,20,30,15,5,5,5,9,5,8,6,1
269,281,20,10,30,15,15,10,8,8,6,8,7,20,20,20,15,5,20,7,8,6,8,5,1
269,282,20,10,30,15,15,10,8,8,6,8,7,25,15,20,20,10,10,7,9,9,7,10,1
269,283,20,10,30,15,15,10,8,8,6,8,7,50,10,10,10,10,10,9,9,9,9,9,1
269,284,20,10,30,15,15,10,8,8,6,8,7,25,20,25,20,10,0,7,6,7,8,7,0
269,285,20,10,30,15,15,10,8,8,6,8,7,20,20,25,25,5,5,8,10,10,10,8,1
269,286,20,10,30,15,15,10,8,8,6,8,7,10,15,25,15,15,20,3,6,6,7,7,0
269,287,20,10,30,15,15,10,8,8,6,8,7,35,40,5,5,7,8,7,10,5,7,10,1
269,288,20,10,30,15,15,10,8,8,6,8,7,20,20,15,25,10,10,5,8,7,8,7,1
269,289,20,10,30,15,15,10,8,8,6,8,7,20,30,10,20,0,20,4,9,10,8,8,1
269,290,20,10,30,15,15,10,8,8,6,8,7,30,10,30,10,5,15,5,4,5,10,9,1
269,291,20,10,30,15,15,10,8,8,6,8,7,20,20,15,15,12,18,6,9,7,9,9,1
269,292,20,10,30,15,15,10,8,8,6,8,7,20,18,20,17,10,15,8,10,8,10,10,0
269,293,20,10,30,15,15,10,8,8,6,8,7,23,18,21,18,10,10,7,10,9,9,9,1
270,273,16,16,19,17,14,18,5,4,7,8,6,30,25,18,18,4,5,7,10,5,7,7,0
270,274,16,16,19,17,14,18,5,4,7,8,6,30,10,20,20,10,10,7,7,10,9,9,0
270,275,16,16,19,17,14,18,5,4,7,8,6,25,10,25,5,10,25,10,7,6,10,10,1
270,276,16,16,19,17,14,18,5,4,7,8,6,24,16,28,14,8,10,7,6,7,10,8,1
270,277,16,16,19,17,14,18,5,4,7,8,6,60,20,0,20,0,0,4,8,8,8,5,1
270,278,16,16,19,17,14,18,5,4,7,8,6,25,15,20,25,10,5,8,8,8,8,8,0
270,279,16,16,19,17,14,18,5,4,7,8,6,27,15,28,10,10,10,8,9,6,10,7,1
270,280,16,16,19,17,14,18,5,4,7,8,6,25,20,30,15,5,5,5,9,5,8,6,1
270,281,16,16,19,17,14,18,5,4,7,8,6,20,20,20,15,5,20,7,8,6,8,5,1
270,282,16,16,19,17,14,18,5,4,7,8,6,25,15,20,20,10,10,7,9,9,7,10,1
270,283,16,16,19,17,14,18,5,4,7,8,6,50,10,10,10,10,10,9,9,9,9,9,1
270,284,16,16,19,17,14,18,5,4,7,8,6,25,20,25,20,10,0,7,6,7,8,7,0
270,285,16,16,19,17,14,18,5,4,7,8,6,20,20,25,25,5,5,8,10,10,10,8,1
270,286,16,16,19,17,14,18,5,4,7,8,6,10,15,25,15,15,20,3,6,6,7,7,1
270,287,16,16,19,17,14,18,5,4,7,8,6,35,40,5,5,7,8,7,10,5,7,10,1
270,288,16,16,19,17,14,18,5,4,7,8,6,20,20,15,25,10,10,5,8,7,8,7,0
270,289,16,16,19,17,14,18,5,4,7,8,6,20,30,10,20,0,20,4,9,10,8,8,0
270,290,16,16,19,17,14,18,5,4,7,8,6,30,10,30,10,5,15,5,4,5,10,9,0
270,291,16,16,19,17,14,18,5,4,7,8,6,20,20,15,15,12,18,6,9,7,9,9,1
270,292,16,16,19,17,14,18,5,4,7,8,6,20,18,20,17,10,15,8,10,8,10,10,0
270,293,16,16,19,17,14,18,5,4,7,8,6,23,18,21,18,10,10,7,10,9,9,9,0
271,273,10,15,40,15,10,10,9,10,10,9,10,30,25,18,18,4,5,7,10,5,7,7,0
271,274,10,15,40,15,10,10,9,10,10,9,10,30,10,20,20,10,10,7,7,10,9,9,0
271,275,10,15,40,15,10,10,9,10,10,9,10,25,10,25,5,10,25,10,7,6,10,10,1
271,276,10,15,40,15,10,10,9,10,10,9,10,24,16,28,14,8,10,7,6,7,10,8,1
271,277,10,15,40,15,10,10,9,10,10,9,10,60,20,0,20,0,0,4,8,8,8,5,0
271,278,10,15,40,15,10,10,9,10,10,9,10,25,15,20,25,10,5,8,8,8,8,8,0
271,279,10,15,40,15,10,10,9,10,10,9,10,27,15,28,10,10,10,8,9,6,10,7,0
271,280,10,15,40,15,10,10,9,10,10,9,10,25,20,30,15,5,5,5,9,5,8,6,1
271,281,10,15,40,15,10,10,9,10,10,9,10,20,20,20,15,5,20,7,8,6,8,5,0
271,282,10,15,40,15,10,10,9,10,10,9,10,25,15,20,20,10,10,7,9,9,7,10,1
271,283,10,15,40,15,10,10,9,10,10,9,10,50,10,10,10,10,10,9,9,9,9,9,1
271,284,10,15,40,15,10,10,9,10,10,9,10,25,20,25,20,10,0,7,6,7,8,7,0
271,285,10,15,40,15,10,10,9,10,10,9,10,20,20,25,25,5,5,8,10,10,10,8,1
271,286,10,15,40,15,10,10,9,10,10,9,10,10,15,25,15,15,20,3,6,6,7,7,1
271,287,10,15,40,15,10,10,9,10,10,9,10,35,40,5,5,7,8,7,10,5,7,10,1
271,288,10,15,40,15,10,10,9,10,10,9,10,20,20,15,25,10,10,5,8,7,8,7,0
271,289,10,15,40,15,10,10,9,10,10,9,10,20,30,10,20,0,20,4,9,10,8,8,0
271,290,10,15,40,15,10,10,9,10,10,9,10,30,10,30,10,5,15,5,4,5,10,9,0
271,291,10,15,40,15,10,10,9,10,10,9,10,20,20,15,15,12,18,6,9,7,9,9,1
271,292,10,15,40,15,10,10,9,10,10,9,10,20,18,20,17,10,15,8,10,8,10,10,0
271,293,10,15,40,15,10,10,9,10,10,9,10,23,18,21,18,10,10,7,10,9,9,9,1
272,273,25,20,25,25,5,0,9,10,10,9,10,30,25,18,18,4,5,7,10,5,7,7,0
272,274,25,20,25,25,5,0,9,10,10,9,10,30,10,20,20,10,10,7,7,10,9,9,1
272,275,25,20,25,25,5,0,9,10,10,9,10,25,10,25,5,10,25,10,7,6,10,10,1
272,276,25,20,25,25,5,0,9,10,10,9,10,24,16,28,14,8,10,7,6,7,10,8,0
272,277,25,20,25,25,5,0,9,10,10,9,10,60,20,0,20,0,0,4,8,8,8,5,0
272,278,25,20,25,25,5,0,9,10,10,9,10,25,15,20,25,10,5,8,8,8,8,8,0
272,279,25,20,25,25,5,0,9,10,10,9,10,27,15,28,10,10,10,8,9,6,10,7,0
272,280,25,20,25,25,5,0,9,10,10,9,10,25,20,30,15,5,5,5,9,5,8,6,0
272,281,25,20,25,25,5,0,9,10,10,9,10,20,20,20,15,5,20,7,8,6,8,5,1
272,282,25,20,25,25,5,0,9,10,10,9,10,25,15,20,20,10,10,7,9,9,7,10,1
272,283,25,20,25,25,5,0,9,10,10,9,10,50,10,10,10,10,10,9,9,9,9,9,1
272,284,25,20,25,25,5,0,9,10,10,9,10,25,20,25,20,10,0,7,6,7,8,7,0
272,285,25,20,25,25,5,0,9,10,10,9,10,20,20,25,25,5,5,8,10,10,10,8,1
272,286,25,20,25,25,5,0,9,10,10,9,10,10,15,25,15,15,20,3,6,6,7,7,1
272,287,25,20,25,25,5,0,9,10,10,9,10,35,40,5,5,7,8,7,10,5,7,10,1
272,288,25,20,25,25,5,0,9,10,10,9,10,20,20,15,25,10,10,5,8,7,8,7,0
272,289,25,20,25,25,5,0,9,10,10,9,10,20,30,10,20,0,20,4,9,10,8,8,0
272,290,25,20,25,25,5,0,9,10,10,9,10,30,10,30,10,5,15,5,4,5,10,9,0
272,291,25,20,25,25,5,0,9,10,10,9,10,20,20,15,15,12,18,6,9,7,9,9,1
272,292,25,20,25,25,5,0,9,10,10,9,10,20,18,20,17,10,15,8,10,8,10,10,1
272,293,25,20,25,25,5,0,9,10,10,9,10,23,18,21,18,10,10,7,10,9,9,9,1
294,308,20,20,35,5,10,10,9,10,7,9,7,17,19,18,17,11,18,7,10,8,8,7,1
294,309,20,20,35,5,10,10,9,10,7,9,7,20,20,20,20,10,10,7,8,9,9,7,0
294,310,20,20,35,5,10,10,9,10,7,9,7,24,15,20,20,8,13,7,6,8,7,4,0
294,311,20,20,35,5,10,10,9,10,7,9,7,50,20,10,10,5,5,9,9,10,9,3,0
294,312,20,20,35,5,10,10,9,10,7,9,7,25,5,30,15,5,20,8,7,7,9,9,1
294,313,20,20,35,5,10,10,9,10,7,9,7,19,13,18,18,10,22,7,8,8,8,6,0
294,314,20,20,35,5,10,10,9,10,7,9,7,20,10,30,20,10,10,8,8,8,9,7,1
294,315,20,20,35,5,10,10,9,10,7,9,7,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,1
294,316,20,20,35,5,10,10,9,10,7,9,7,25,20,15,25,10,5,6,8,7,8,9,1
294,317,20,20,35,5,10,10,9,10,7,9,7,50,0,20,20,0,10,7,3,8,8,5,1
294,318,20,20,35,5,10,10,9,10,7,9,7,40,30,10,8,2,10,6,10,6,10,10,1
294,319,20,20,35,5,10,10,9,10,7,9,7,20,25,20,10,5,20,5,10,6,9,3,1
294,320,20,20,35,5,10,10,9,10,7,9,7,20,16,16,16,16,16,8,8,9,9,7,1
294,321,20,20,35,5,10,10,9,10,7,9,7,30,15,15,20,10,10,6,8,7,7,8,0
295,308,10,18,20,16,16,20,7,10,8,8,8,17,19,18,17,11,18,7,10,8,8,7,1
295,309,10,18,20,16,16,20,7,10,8,8,8,20,20,20,20,10,10,7,8,9,9,7,0
295,310,10,18,20,16,16,20,7,10,8,8,8,24,15,20,20,8,13,7,6,8,7,4,0
295,311,10,18,20,16,16,20,7,10,8,8,8,50,20,10,10,5,5,9,9,10,9,3,0
295,312,10,18,20,16,16,20,7,10,8,8,8,25,5,30,15,5,20,8,7,7,9,9,0
295,313,10,18,20,16,16,20,7,10,8,8,8,19,13,18,18,10,22,7,8,8,8,6,0
295,314,10,18,20,16,16,20,7,10,8,8,8,20,10,30,20,10,10,8,8,8,9,7,0
295,315,10,18,20,16,16,20,7,10,8,8,8,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,1
295,316,10,18,20,16,16,20,7,10,8,8,8,25,20,15,25,10,5,6,8,7,8,9,0
295,317,10,18,20,16,16,20,7,10,8,8,8,50,0,20,20,0,10,7,3,8,8,5,0
295,318,10,18,20,16,16,20,7,10,8,8,8,40,30,10,8,2,10,6,10,6,10,10,0
295,319,10,18,20,16,16,20,7,10,8,8,8,20,25,20,10,5,20,5,10,6,9,3,0
295,320,10,18,20,16,16,20,7,10,8,8,8,20,16,16,16,16,16,8,8,9,9,7,0
295,321,10,18,20,16,16,20,7,10,8,8,8,30,15,15,20,10,10,6,8,7,7,8,0
296,308,15,20,35,15,5,10,8,9,6,10,9,17,19,18,17,11,18,7,10,8,8,7,1
296,309,15,20,35,15,5,10,8,9,6,10,9,20,20,20,20,10,10,7,8,9,9,7,0
296,310,15,20,35,15,5,10,8,9,6,10,9,24,15,20,20,8,13,7,6,8,7,4,0
296,311,15,20,35,15,5,10,8,9,6,10,9,50,20,10,10,5,5,9,9,10,9,3,0
296,312,15,20,35,15,5,10,8,9,6,10,9,25,5,30,15,5,20,8,7,7,9,9,0
296,313,15,20,35,15,5,10,8,9,6,10,9,19,13,18,18,10,22,7,8,8,8,6,0
296,314,15,20,35,15,5,10,8,9,6,10,9,20,10,30,20,10,10,8,8,8,9,7,0
296,315,15,20,35,15,5,10,8,9,6,10,9,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,0
296,316,15,20,35,15,5,10,8,9,6,10,9,25,20,15,25,10,5,6,8,7,8,9,1
296,317,15,20,35,15,5,10,8,9,6,10,9,50,0,20,20,0,10,7,3,8,8,5,1
296,318,15,20,35,15,5,10,8,9,6,10,9,40,30,10,8,2,10,6,10,6,10,10,1
296,319,15,20,35,15,5,10,8,9,6,10,9,20,25,20,10,5,20,5,10,6,9,3,1
296,320,15,20,35,15,5,10,8,9,6,10,9,20,16,16,16,16,16,8,8,9,9,7,0
296,321,15,20,35,15,5,10,8,9,6,10,9,30,15,15,20,10,10,6,8,7,7,8,0
297,308,25,25,15,15,10,10,8,10,9,8,9,17,19,18,17,11,18,7,10,8,8,7,1
297,309,25,25,15,15,10,10,8,10,9,8,9,20,20,20,20,10,10,7,8,9,9,7,0
297,310,25,25,15,15,10,10,8,10,9,8,9,24,15,20,20,8,13,7,6,8,7,4,1
297,311,25,25,15,15,10,10,8,10,9,8,9,50,20,10,10,5,5,9,9,10,9,3,1
297,312,25,25,15,15,10,10,8,10,9,8,9,25,5,30,15,5,20,8,7,7,9,9,0
297,313,25,25,15,15,10,10,8,10,9,8,9,19,13,18,18,10,22,7,8,8,8,6,1
